application_number,request_for_proposal_document,rfp_identifier,rfp_upload_date,total_services_requested,certified_date_time
240003555,http://publicdata.usac.org/SL/Prd/Form470/349229/240003555/Sanford_C2_Scope_of_Work_MIBS.pdf,true,2024-01-09T15:01:23.000,1,2024-01-09T15:44:21.000
240003556,http://publicdata.usac.org/SL/Prd/Form470/347354/240003556/2024_Corsicana_Public_Library_Internet.docx,true,2024-01-04T11:01:28.000,1,2024-01-04T11:35:26.000
240003557,,false,,1,2023-10-31T14:44:55.000
240003559,,false,,1,2023-11-01T16:43:14.000
240003562,http://publicdata.usac.org/SL/Prd/Form470/343327/240003562/Eligible%20Items%20to%20be%20Maintained%20with%20Managed%20Internal%20Broadband%20Services.docx,true,2023-10-31T14:10:35.000,1,2023-10-31T14:44:34.000
240003563,http://publicdata.usac.org/SL/Prd/Form470/350387/240003563/VALLE%20LINDO%20SD%20ERATE%20SUPPLEMENTAL%20TERMS%20AND%20CONDITIONS.pdf,true,2023-11-09T13:11:36.000,2,2023-11-09T13:38:34.000
240003567,http://publicdata.usac.org/SL/Prd/Form470/343768/240003567/MIBS%20Networking%20Support%20RFP%20with%20inventory.docx,true,2023-10-31T14:10:49.000,1,2023-10-31T14:51:47.000
240003569,,false,,1,2023-10-31T14:57:03.000
240003570,http://publicdata.usac.org/SL/Prd/Form470/342791/240003570/2024%20ES%20WiFi%20Upgrade%20RFP%20Final.pdf,true,2023-11-02T10:11:34.000,69,2023-11-02T10:15:32.000
240003573,http://publicdata.usac.org/SL/Prd/Form470/333896/240003573/2024%20Summers%20County%20LS%20%20RFP%20.docx,true,2024-01-02T11:01:09.000,1,2024-01-02T11:57:07.000
240003574,http://publicdata.usac.org/SL/Prd/Form470/348148/240003574/Lamar%202024%20C1%20Vendor%20attachment.xlsx,true,2023-12-18T11:12:14.000,72,2023-12-18T11:03:13.000
240003575,http://publicdata.usac.org/SL/Prd/Form470/348148/240003575/Lamar%202024%20C2%20Vendor%20Attachment.pdf,true,2023-12-18T11:12:36.000,371,2023-12-18T11:03:35.000
240003576,http://publicdata.usac.org/SL/Prd/Form470/342759/240003576/MIBS%20Networking%20Support%20RFP.docx,true,2023-10-31T15:10:18.000,1,2023-10-31T15:07:16.000
240003578,,false,,1,2023-11-03T01:18:24.000
240003579,,false,,1,2023-11-03T12:05:38.000
240003582,http://publicdata.usac.org/SL/Prd/Form470/17019692/240003582/Existing%20Equipment%20to%20be%20managed.docx,true,2023-10-31T15:10:10.000,1,2023-10-31T15:28:08.000
240003584,http://publicdata.usac.org/SL/Prd/Form470/343689/240003584/Network%20Inventory.docx,true,2023-10-31T15:10:36.000,1,2023-10-31T15:31:34.000
240003585,http://publicdata.usac.org/SL/Prd/Form470/402177/240003585/Attachment%20B%20Cost%20Workbook.xlsx,true,2023-10-31T15:10:16.000,1,2023-10-31T15:47:14.000
240003586,,false,,1,2023-10-31T16:26:35.000
240003587,,false,,2,2023-10-31T15:39:08.000
240003593,,false,,1,2023-10-31T15:51:45.000
240003595,http://publicdata.usac.org/SL/Prd/Form470/337610/240003595/RFP%20FY2024%20C1%20IA%20Lanesville%20FINAL.pdf,true,2023-11-15T12:11:46.000,1,2023-11-15T12:47:44.000
240003597,,false,,1,2023-11-16T22:30:22.000
240003604,,false,,1,2023-10-31T17:01:14.000
240003607,http://publicdata.usac.org/SL/Prd/Form470/343298/240003607/MIBS%20Networking%20Support%20RFP.docx,true,2023-10-31T16:10:35.000,1,2023-10-31T16:55:34.000
240003608,,false,,1,2023-10-31T17:01:43.000
240003610,http://publicdata.usac.org/SL/Prd/Form470/333172/240003610/Lackawanna%20Trail%20IA%20RFP%202024.pdf,true,2023-11-07T11:11:53.000,1,2023-11-07T11:30:51.000
240003611,http://publicdata.usac.org/SL/Prd/Form470/333172/240003611/Lackawanna%20Trail%20WAN%20RFP%20FY2024.pdf,true,2023-11-07T11:11:53.000,1,2023-11-07T11:31:51.000
240003614,http://publicdata.usac.org/SL/Prd/Form470/350244/240003614/AD24_RFP_ADLA%20C1%20RFPFinal%202024.pdf,true,2023-11-01T17:11:33.000,69,2023-11-01T17:30:31.000
240003618,http://publicdata.usac.org/SL/Prd/Form470/343928/240003618/Category%201%20RFP.docx,true,2023-11-07T14:11:28.000,1,2023-11-07T14:06:27.000
240003620,http://publicdata.usac.org/SL/Prd/Form470/307584/240003620/2024%20RFP%20Internet%20Access%20Casa%20Blanca.pdf,true,2023-11-15T13:11:01.000,1,2023-11-15T13:24:00.000
240003622,http://publicdata.usac.org/SL/Prd/Form470/352057/240003622/Tumwater470WestEdCenter100MgFiber2024%20.doc,true,2023-10-31T21:10:12.000,2,2023-10-31T21:22:10.000
240003623,http://publicdata.usac.org/SL/Prd/Form470/333798/240003623/Attachment%20A_Vendor%20Pricing%20Spreadsheet.xlsx,true,2023-12-01T10:12:50.000,1,2023-12-01T10:09:49.000
240003625,http://publicdata.usac.org/SL/Prd/Form470/334764/240003625/RFP%20250%202024%20FINAL%20Addendum%20002.pdf,true,2024-01-08T12:01:15.000,60,2023-11-28T09:35:02.000
240003628,http://publicdata.usac.org/SL/Prd/Form470/394989/240003628/Kulanu_Scope_of_Work_IA.pdf,true,2023-11-28T14:11:07.000,2,2023-11-28T14:46:06.000
240003631,http://publicdata.usac.org/SL/Prd/Form470/334549/240003631/RFP%20CAT1%20ELBERT%20COUNTY%20SCHOOLS%2011.01.2023.pdf,true,2023-11-01T15:11:17.000,8,2023-11-01T15:50:15.000
240003633,http://publicdata.usac.org/SL/Prd/Form470/333628/240003633/24_Fredericksburg%20City%20Public%20Schools_C2.pdf,true,2023-11-03T11:11:14.000,1,2023-11-03T11:19:13.000
240003634,http://publicdata.usac.org/SL/Prd/Form470/333628/240003634/24_Fredericksburg_C1%20WAN.pdf,true,2023-12-20T11:12:09.000,1,2023-12-20T11:21:08.000
240003637,,false,,1,2023-11-01T08:21:00.000
240003638,,false,,1,2023-11-01T08:33:00.000
240003639,http://publicdata.usac.org/SL/Prd/Form470/17020264/240003639/RFP%20Transport.pdf,true,2023-11-01T13:11:36.000,1,2023-11-01T13:53:34.000
240003641,http://publicdata.usac.org/SL/Prd/Form470/17020264/240003641/Network%20Infrastructure%20Upgrade%20C2%20Main.pdf,true,2023-11-01T13:11:56.000,7,2023-11-01T13:39:54.000
240003649,http://publicdata.usac.org/SL/Prd/Form470/344103/240003649/RFP%20C%2024001%20and%2024002%20Combined.pdf,true,2023-11-16T17:11:33.000,44,2023-11-01T14:27:39.000
240003650,,false,,1,2023-11-01T11:27:31.000
240003651,http://publicdata.usac.org/SL/Prd/Form470/334533/240003651/FY24_1GbpsRFP.docx,true,2023-11-01T10:11:17.000,1,2023-11-01T10:09:16.000
240003652,http://publicdata.usac.org/SL/Prd/Form470/337512/240003652/EACS%20Category%202%20RFP%202024%20.pdf,true,2023-12-13T14:12:56.000,23,2023-12-13T14:45:55.000
240003653,http://publicdata.usac.org/SL/Prd/Form470/338279/240003653/Ingham%20ISD%202024%20Data%20Center%20Switching%20RFP.pdf,true,2023-11-01T10:11:46.000,7,2023-11-01T10:47:44.000
240003658,,false,,1,2023-11-01T10:50:55.000
240003659,,false,,1,2023-11-01T13:48:34.000
240003661,http://publicdata.usac.org/SL/Prd/Form470/334598/240003661/FINAL%20RFP%20Web%20Updated%202023.docx,true,2023-11-01T10:11:55.000,6,2023-11-01T10:59:53.000
240003663,,false,,1,2023-11-02T11:08:29.000
240003667,http://publicdata.usac.org/SL/Prd/Form470/17006679/240003667/FY2024_CTA_Internet.docx,true,2023-11-13T17:11:58.000,1,2023-11-13T17:35:57.000
240003668,http://publicdata.usac.org/SL/Prd/Form470/335658/240003668/JacksonCountyTN_LIT_DARK_FIBER_RFP_2024.pdf,true,2023-11-07T12:11:03.000,5,2023-11-07T12:21:02.000
240003669,,false,,1,2023-11-19T11:48:13.000
240003670,,false,,1,2023-11-01T11:26:21.000
240003671,http://publicdata.usac.org/SL/Prd/Form470/350103/240003671/Mosquero%20School%20District_470_Ministerial%20Error%20Addendum.pdf,true,2023-11-02T10:11:25.000,1,2023-11-02T10:25:52.000
240003674,http://publicdata.usac.org/SL/Prd/Form470/331549/240003674/North%20Warren%20C2%20Service%20Spec.pdf,true,2023-11-15T08:11:45.000,3,2023-11-15T08:37:43.000
240003675,,false,,1,2023-11-01T12:19:30.000
240003677,,false,,1,2023-11-01T12:23:28.000
240003678,http://publicdata.usac.org/SL/Prd/Form470/342500/240003678/Coal%20City%20New%20WAN%20RFP.docx,true,2023-11-01T13:11:57.000,6,2023-11-01T13:57:56.000
240003680,http://publicdata.usac.org/SL/Prd/Form470/327623/240003680/CWMARS_Cat1_RFP_202311_001.zip,true,2023-11-01T15:11:41.000,64,2023-11-01T15:39:39.000
240003683,http://publicdata.usac.org/SL/Prd/Form470/356331/240003683/NACA2024%20RFP%20v2%20new%20due%20date.docx,true,2024-02-06T11:02:15.000,1,2023-11-01T12:55:42.000
240003688,http://publicdata.usac.org/SL/Prd/Form470/379803/240003688/2024%20%20RFP%20WCCA.docx,true,2023-11-01T12:11:51.000,6,2023-11-01T12:55:49.000
240003689,,false,,1,2023-11-01T12:54:49.000
240003691,,false,,17,2023-11-01T12:55:22.000
240003692,http://publicdata.usac.org/SL/Prd/Form470/348207/240003692/Pearland%20470%20240003692%20WalkThrough%20QA.pdf,true,2023-11-30T17:11:21.000,19,2023-11-01T16:13:06.000
240003693,http://publicdata.usac.org/SL/Prd/Form470/332566/240003693/CAT1%20RFP.pdf,true,2023-11-01T14:11:48.000,4,2023-11-01T14:52:46.000
240003699,http://publicdata.usac.org/SL/Prd/Form470/17018824/240003699/2024_Chambers%20County%20Library_Goss%20Branch_IA_Service%20Specs.pdf,true,2024-02-15T11:02:58.000,1,2024-02-15T11:01:57.000
240003701,http://publicdata.usac.org/SL/Prd/Form470/349612/240003701/East%20Bonner%20Hotspot%20FY24%20RFP.docx,true,2023-11-01T13:11:27.000,1,2023-11-01T13:38:25.000
240003704,,false,,1,2023-11-01T13:48:15.000
240003708,,false,,1,2023-11-01T14:10:03.000
240003710,http://publicdata.usac.org/SL/Prd/Form470/346597/240003710/Greenwood%20School%20District%20_%20240003710%2011.10.23.pdf,true,2023-11-10T17:11:00.000,2,2023-11-01T16:34:42.000
240003712,,false,,1,2023-11-01T14:23:53.000
240003713,,false,,1,2023-11-01T14:31:07.000
240003716,,false,,1,2023-11-02T09:19:29.000
240003721,,false,,1,2023-11-01T14:54:15.000
240003725,,false,,1,2023-11-21T15:46:40.000
240003726,http://publicdata.usac.org/SL/Prd/Form470/351933/240003726/2023_MALESD_IA_122023_Attachment%20A_Cost%20Proposal%20Form.xlsx,true,2023-11-08T11:11:25.000,1,2023-11-08T11:15:23.000
240003729,,false,,1,2023-11-01T15:50:49.000
240003732,,false,,1,2023-11-01T16:12:41.000
240003740,,false,,1,2023-11-01T16:30:11.000
240003741,http://publicdata.usac.org/SL/Prd/Form470/348907/240003741/Kermit%20ISD%20C2%202024%20SW%20AP%20UPS%20CAB.xlsx,true,2023-11-01T16:11:50.000,13,2023-11-01T16:38:49.000
240003743,,false,,1,2023-11-01T16:56:50.000
240003745,http://publicdata.usac.org/SL/Prd/Form470/347231/240003745/Mason%20IFCB%20240003745.pdf,true,2023-11-01T16:11:01.000,1,2023-11-01T16:55:59.000
240003747,http://publicdata.usac.org/SL/Prd/Form470/17007660/240003747/RFP%202024%202027%20TdS%20Regional%20Internet%20Service.docx.pdf,true,2023-11-01T17:11:55.000,32,2023-11-01T17:41:53.000
240003748,,false,,1,2023-11-01T17:10:28.000
240003752,,false,,1,2023-11-01T17:20:39.000
240003754,http://publicdata.usac.org/SL/Prd/Form470/346942/240003754/Olive%20ISD%20_%20240003754%2011.2.23.pdf,true,2023-11-02T18:11:26.000,1,2023-11-01T17:36:06.000
240003760,,false,,1,2023-11-02T08:52:34.000
240003763,http://publicdata.usac.org/SL/Prd/Form470/398315/240003763/BCMA24.pdf,true,2023-11-02T09:11:55.000,1,2023-11-02T09:21:54.000
240003764,,false,,4,2023-11-02T11:49:48.000
240003766,http://publicdata.usac.org/SL/Prd/Form470/338174/240003766/RichfieldTL24.pdf,true,2023-11-02T09:11:56.000,1,2023-11-02T09:30:54.000
240003769,http://publicdata.usac.org/SL/Prd/Form470/338383/240003769/HastingsPL24.pdf,true,2023-11-02T09:11:24.000,1,2023-11-02T09:55:22.000
240003773,,false,,1,2023-11-08T11:47:53.000
240003774,,false,,1,2023-11-14T10:03:38.000
240003775,,false,,1,2023-11-07T11:10:37.000
240003776,,false,,1,2023-11-02T10:27:34.000
240003777,,false,,1,2023-11-08T08:24:19.000
240003782,http://publicdata.usac.org/SL/Prd/Form470/342390/240003782/Marquardt%20C2%20Switches%20and%20Lics%20W%20Install%20RFP.docx,true,2023-11-02T10:11:48.000,81,2023-11-02T10:58:47.000
240003784,http://publicdata.usac.org/SL/Prd/Form470/347024/240003784/Quapaw%20IFCB%20240003784.pdf,true,2023-11-02T11:11:33.000,1,2023-11-02T11:17:31.000
240003785,http://publicdata.usac.org/SL/Prd/Form470/333978/240003785/2024%20Hampshire%20County%20LS%20%20RFP%20.docx,true,2024-01-12T14:01:01.000,1,2024-01-12T14:09:59.000
240003787,http://publicdata.usac.org/SL/Prd/Form470/351920/240003787/2024_ASD_LV_010424_Questions%20Answers.pdf,true,2023-12-19T12:12:13.000,245,2023-11-07T10:57:28.000
240003788,http://publicdata.usac.org/SL/Prd/Form470/347406/240003788/Addendum%201_207346%20WAN_R1.pdf,true,2023-11-28T16:11:33.000,282,2023-11-07T16:39:27.000
240003789,http://publicdata.usac.org/SL/Prd/Form470/332478/240003789/Invitation%20to%20Bid%20E%20Rate%20Switches%20and%20Wireless%20Access%20Points%2011302023.pdf,true,2023-12-04T11:12:01.000,450,2023-12-04T11:51:00.000
240003790,http://publicdata.usac.org/SL/Prd/Form470/351924/240003790/2024_HSD_LV_010424_Questions%20Answers.pdf,true,2023-12-19T12:12:54.000,1,2023-11-07T11:02:34.000
240003791,http://publicdata.usac.org/SL/Prd/Form470/350259/240003791/Attachment_B1_District%20Site%20List%20Aruba.2000003322v3.xlsx,true,2023-11-08T17:11:15.000,109,2023-11-08T17:18:14.000
240003795,http://publicdata.usac.org/SL/Prd/Form470/351934/240003795/2024_VALE_C2_011924_Attachment%20A_Cost%20Proposal%20Form.xlsx,true,2023-12-06T17:12:54.000,400,2023-12-06T17:40:53.000
240003796,http://publicdata.usac.org/SL/Prd/Form470/350719/240003796/Wasco%20Union%20Elementary%20School%20District%20059%2024A5%20BIA.pdf,true,2023-11-02T15:11:24.000,1,2023-11-02T15:57:23.000
240003798,,false,,1,2023-11-07T11:59:54.000
240003799,,false,,1,2023-11-02T12:31:51.000
240003800,,false,,1,2023-11-02T12:17:02.000
240003802,http://publicdata.usac.org/SL/Prd/Form470/350607/240003802/Ojai%20Unified%20School%20District%20206%2024A5%20BIA.pdf,true,2023-11-02T16:11:28.000,1,2023-11-02T16:01:26.000
240003803,,false,,1,2023-11-02T12:51:39.000
240003805,http://publicdata.usac.org/SL/Prd/Form470/336941/240003805/Georgetown%20RFP%20for%20Fiber%20Upgrade.pdf,true,2023-11-02T13:11:51.000,3000,2023-11-02T13:06:50.000
240003807,,false,,2,2023-11-02T13:18:07.000
240003809,,false,,1,2023-11-13T10:23:17.000
240003815,http://publicdata.usac.org/SL/Prd/Form470/350459/240003815/REVISED%20DC%20Network%20Hardware%20Diagram.eRatePost.pdf,true,2023-11-02T15:11:22.000,10,2023-11-02T15:21:19.000
240003818,,false,,1,2023-12-14T08:48:07.000
240003823,,false,,210,2023-12-13T08:57:08.000
240003824,http://publicdata.usac.org/SL/Prd/Form470/336255/240003824/GROVEPORT%20WAN%20SITES%20FY2024.docx,true,2024-01-25T14:01:03.000,10,2024-01-25T14:06:01.000
240003825,,false,,1,2023-12-07T12:59:56.000
240003828,,false,,96,2024-01-31T19:23:32.000
240003831,,false,,1,2023-11-02T15:20:05.000
240003832,,false,,1,2023-12-11T10:59:46.000
240003834,,false,,1,2024-01-10T15:03:24.000
240003836,http://publicdata.usac.org/SL/Prd/Form470/338117/240003836/Ubly24.pdf,true,2023-11-02T15:11:28.000,17,2023-11-02T15:10:26.000
240003837,,false,,1,2023-11-29T11:22:07.000
240003838,http://publicdata.usac.org/SL/Prd/Form470/329198/240003838/REQUEST%20FOR%20PROPOSAl%20Fiber%20and%20Internet%20W27.docx,true,2023-11-03T11:11:43.000,2,2023-11-03T11:49:41.000
240003840,,false,,1,2023-12-04T14:28:25.000
240003843,http://publicdata.usac.org/SL/Prd/Form470/333698/240003843/RPS%20C2%20Service%20Specification.pdf,true,2024-01-12T13:01:09.000,665,2024-01-12T13:11:08.000
240003844,http://publicdata.usac.org/SL/Prd/Form470/333698/240003844/No%20Vendor%20Questions.pdf,true,2023-12-06T13:12:03.000,59,2023-11-14T12:17:29.000
240003847,http://publicdata.usac.org/SL/Prd/Form470/338486/240003847/Jonesville24.pdf,true,2023-11-02T15:11:33.000,148,2023-11-02T15:26:30.000
240003849,http://publicdata.usac.org/SL/Prd/Form470/338481/240003849/Hillsdale%20Community%20Schools%202024%20Wireless%20Refresh%20RFQ.docx,true,2023-11-02T15:11:08.000,133,2023-11-02T15:51:07.000
240003853,,false,,3,2023-11-02T16:16:47.000
240003855,http://publicdata.usac.org/SL/Prd/Form470/334524/240003855/Access%20Point%20and%20Network%20Switch%20RFP%20Equipment%20List.pdf,true,2023-11-02T16:11:16.000,6,2023-11-02T16:18:14.000
240003856,http://publicdata.usac.org/SL/Prd/Form470/17029340/240003856/2024%20470%20ACD%20Extension%2012.19.2023.pdf,true,2023-12-19T11:12:04.000,3,2023-11-08T18:08:12.000
240003858,http://publicdata.usac.org/SL/Prd/Form470/337351/240003858/2023%20ERate%20Category%201%20Questions.pdf,true,2023-11-16T19:11:40.000,1,2023-11-02T16:04:39.000
240003859,http://publicdata.usac.org/SL/Prd/Form470/344244/240003859/McDonald%20County%20School%20District%20IFCB%20240003859.pdf,true,2023-11-02T17:11:27.000,1,2023-11-02T17:09:26.000
240003860,http://publicdata.usac.org/SL/Prd/Form470/389011/240003860/Hillsdale%20Preparatory%20School%202024%20Wireless%20Refresh%20RFQ.docx,true,2023-11-02T16:11:06.000,17,2023-11-02T16:15:05.000
240003861,,false,,1,2023-11-02T16:05:16.000
240003862,http://publicdata.usac.org/SL/Prd/Form470/17019650/240003862/RFP%20GCS%20FY2024%20C1%20IA%20w%20data%20circuits%2011%207%2023%20Final.pdf,true,2023-11-07T18:11:34.000,3,2023-11-07T18:26:33.000
240003875,,,,1,2023-12-18T09:04:30.000
240003881,http://publicdata.usac.org/SL/Prd/Form470/346758/240003881/Blair%20IFCB%20240003881.pdf,true,2023-11-02T17:11:52.000,1,2023-11-02T17:06:50.000
240003888,http://publicdata.usac.org/SL/Prd/Form470/217508/240003888/Existing%20Equipment.xlsx,true,2023-11-07T14:11:37.000,70,2023-11-07T14:23:35.000
240003890,,false,,1,2023-11-03T09:47:49.000
240003893,http://publicdata.usac.org/SL/Prd/Form470/349158/240003893/Beulah_wifi_map.pdf,true,2023-11-28T17:11:07.000,770,2023-11-20T17:38:04.000
240003895,http://publicdata.usac.org/SL/Prd/Form470/333602/240003895/2024%2037%20Addendum%201.zip,true,2023-11-08T11:11:21.000,1710,2023-11-03T11:49:59.000
240003900,,false,,57,2023-11-03T11:01:20.000
240003901,,false,,22,2023-11-14T12:58:53.000
240003903,http://publicdata.usac.org/SL/Prd/Form470/335858/240003903/RFP%202024%20INTERNET%20SERVICE%20AND%20WAN%20SERVICE%202.pdf,true,2023-11-03T11:11:06.000,1,2023-11-03T11:28:04.000
240003905,,false,,1,2023-11-03T11:29:38.000
240003906,,false,,1,2023-11-03T11:26:36.000
240003908,http://publicdata.usac.org/SL/Prd/Form470/337425/240003908/RFP%20240003908%20Merrillville%20C2.pdf,true,2023-12-18T18:12:09.000,100,2023-12-18T18:05:08.000
240003909,http://publicdata.usac.org/SL/Prd/Form470/263306/240003909/St%20Mark%20FY2024%20C2%20RFP%20Equipments.pdf,true,2023-11-07T18:11:11.000,11,2023-11-07T18:37:10.000
240003911,http://publicdata.usac.org/SL/Prd/Form470/401941/240003911/SACS%20RFP%20Internet%202024%20final.pdf,true,2023-11-03T11:11:41.000,55,2023-11-03T11:48:39.000
240003912,,false,,1,2023-11-03T11:54:38.000
240003915,http://publicdata.usac.org/SL/Prd/Form470/333967/240003915/Placeholder%20RFP.docx,true,2023-12-19T16:12:18.000,1,2023-12-19T16:05:17.000
240003917,,false,,1,2023-11-07T11:00:25.000
240003920,,false,,1,2023-11-10T10:44:50.000
240003921,,false,,1,2023-11-03T13:13:30.000
240003924,http://publicdata.usac.org/SL/Prd/Form470/333465/240003924/Replies%20to%20vendor%20questions%20November%2022%202023%20Brecknock%20Circuit.pdf,true,2023-11-22T14:11:46.000,1,2023-11-07T13:28:18.000
240003925,http://publicdata.usac.org/SL/Prd/Form470/333720/240003925/FY24%20Poquoson%20C2%20QandA_%20All%20proposals%20due%20on%20or%20by%20Dec%2029%202023.pdf,true,2023-11-29T17:11:46.000,11,2023-11-09T13:59:26.000
240003926,,false,,230,2023-11-07T10:00:04.000
240003927,,false,,12,2023-11-07T10:13:04.000
240003929,http://publicdata.usac.org/SL/Prd/Form470/348179/240003929/Danbury_C1%20Vendor%20attachment.xlsx,true,2023-12-07T11:12:52.000,1,2023-12-07T11:40:50.000
240003930,http://publicdata.usac.org/SL/Prd/Form470/332537/240003930/Frazier%20IA%20470%20%20240003930%20FY2425%20final.pdf,true,2023-11-07T10:11:54.000,1,2023-11-07T10:26:52.000
240003931,http://publicdata.usac.org/SL/Prd/Form470/338154/240003931/GladwinCDL24WAP.pdf,true,2023-11-07T10:11:02.000,9,2023-11-07T10:19:00.000
240003932,http://publicdata.usac.org/SL/Prd/Form470/333626/240003932/24_Alexandria_Service%20Specs_C1.pdf,true,2023-11-16T14:11:21.000,1,2023-11-16T14:20:20.000
240003933,http://publicdata.usac.org/SL/Prd/Form470/333860/240003933/2023_11_03_new_sms_equipment.pdf,true,2023-11-07T10:11:34.000,12,2023-11-07T10:34:32.000
240003934,http://publicdata.usac.org/SL/Prd/Form470/336182/240003934/Delaware%20FY24%20C2%20Service%20Spec%20Attachment%20A.pdf,true,2023-11-20T13:11:10.000,3,2023-11-20T13:59:08.000
240003936,,false,,1,2023-11-07T10:27:12.000
240003938,http://publicdata.usac.org/SL/Prd/Form470/347100/240003938/Antlers%20IFCB%20240003938.pdf,true,2023-11-07T11:11:08.000,1,2023-11-07T11:39:06.000
240003940,http://publicdata.usac.org/SL/Prd/Form470/344083/240003940/Bidder%20Questions%20Underground%20Utility%20Locating%20Services%2011.29.23.xlsx.pdf,true,2023-12-04T09:12:48.000,37,2023-11-10T09:17:42.000
240003942,http://publicdata.usac.org/SL/Prd/Form470/350342/240003942/Monrovia%20USD_FY2024_WAN%20SERVICES_RFP_Final.pdf,true,2023-11-09T13:11:21.000,9,2023-11-09T13:14:19.000
240003944,,false,,1,2023-11-07T18:46:58.000
240003946,http://publicdata.usac.org/SL/Prd/Form470/338321/240003946/KRESAEpic24.pdf,true,2023-11-07T10:11:15.000,1,2023-11-07T10:48:14.000
